,ley,articulo,parte,texto,tokens
0,ley_seguridad_publica, ARTÍCULO 89,parte_01,"Los datos e informes que se utilicen para la elaboración de los Programas Municipales de Seguridad Pública, así como los que se deriven del ejercicio de la función de seguridad pública municipal, serán manejados bajo la observancia de los principios de confidencialidad y reserva.  CAPÍTULO III DE LA FUNCIÓN DE LAS INSTITUCIONES POLICIALES SECCIÓN PRIMERA DE LA POLICÍA PREVENTIVA MUNICIPAL",137
0,ley_seguridad_publica, ARTÍCULO 90,parte_01,"En cada municipio del Estado deberá existir una corporación de seguridad pública municipal que se denominará policía preventiva. A través de dicha corporación, los Ayuntamientos ejercerán la función de seguridad pública, sin perjuicio de lo dispuesto en los convenios que hubieren celebrado en términos de los artículos 11 y 12 de la presente Ley.",113
0,ley_seguridad_publica, ARTÍCULO 91,parte_01,La policía preventiva formará parte de la administración pública municipal centralizada.,25
0,ley_seguridad_publica, ARTÍCULO 92,parte_01,"La policía preventiva tendrá su domicilio en la cabecera municipal respectiva. Sin perjuicio de lo anterior y previo el cumplimiento de las formalidades legales correspondientes, se podrán establecer órganos desconcentrados de la misma, en las propias cabeceras municipales, así como en las comisarías o en las delegaciones del municipio.",103
0,ley_seguridad_publica, ARTÍCULO 93,parte_01,"La policía preventiva conducirá sus actividades en forma programada, con base en las estrategias y prioridades previstas en el Plan Municipal de Desarrollo, en los programas que se deriven de éste y en los acuerdos, lineamientos y políticas que al respecto emita el Consejo Estatal, y sin perjuicio de lo dispuesto en los convenios que hubieren celebrado en términos de los artículos 11 y 12 de la presente Ley. Sin perjuicio de lo establecido en la presente Ley, en los municipios la organización, actuación, capacitación, evaluación y disciplina de la policía preventiva, se determinará conforme a los lineamientos y bases que se establezcan en el reglamento municipal correspondiente.",202
0,ley_seguridad_publica, ARTÍCULO 94,parte_01,"Los reglamentos municipales en materia de policía preventiva deberán prever, como mínimo, lo siguiente: I.- El Sistema Municipal de Desarrollo Policial, conforme a la normatividad aplicable; II.- La elaboración de mapas geodelictivos del municipio; y III.- La generación de bases de datos en materia de seguridad pública. En todo caso, la reglamentación municipal que se emita en los términos del presente artículo, deberá observar lo que dispone la legislación federal y estatal en la materia, así como los acuerdos, lineamientos y políticas correspondientes que emita el Consejo Estatal.",188
0,ley_seguridad_publica, ARTÍCULO 95,parte_01,"Para ejercer la función de seguridad pública, sin perjuicio de lo dispuesto en los convenios que hubieren celebrado en términos de los artículo 11 y 12 de la presente Ley y de las atribuciones establecidas en el artículo 77 BIS, la policía preventiva municipal, tendrá las facultades y obligaciones siguientes: I.- Ejecutar, conforme a las orientaciones, lineamientos y políticas definidas por el Consejo Estatal, las acciones necesarias para asegurar, mantener o restablecer, protegiendo los intereses de la sociedad, el orden y la tranquilidad pública; II.- Proteger, mediante acciones de vigilancia o prevención, los valores de la sociedad y de los particulares, tutelados por las leyes y reglamentos respectivos; III.- Conservar el orden y la tranquilidad en los lugares públicos tales como los de uso común, acceso público o libre tránsito, como los bulevares, avenidas, calles, calle",300
0,ley_seguridad_publica, ARTÍCULO 95,parte_02,"jones, parques, plazas, jardines, paseos, mercados y centrales de abasto, centros comerciales, panteones, estacionamientos, campos deportivos, así como en los lugares donde se desarrollen espectáculos públicos, ferias, diversiones, ceremonias públicas, vehículos destinados al servicio público de transporte y, en general, a todos aquellos que temporal o transitoriamente sean centros de reunión pública; IV.- Detener a los presuntos responsables, en los casos de delito flagrante, poniéndolos sin demora a disposición del Ministerio Público, debiendo dar aviso inmediato de la detención; V.- Registrar en el Informe Policial Homologado los datos de las actividades e investigaciones que realice; VI.- Realizar labores de primer respondiente; VII.- Auxiliar a los cuerpos de bomberos y a la colectividad, a controlar los peligros y riesgos derivados de incendios, inundaciones, explosiones y, en general, de todos aquellos",300
0,ley_seguridad_publica, ARTÍCULO 95,parte_03," hechos naturales o del hombre que pongan en peligro la vida, las posesiones o los derechos de los miembros de la comunidad; VIII.- Auxiliar a las autoridades federales, estatales y municipales en los casos en que fundada y motivadamente se lo requieran; IX.- Coadyuvar en la ejecución de las medidas asistenciales y protectoras de menores, que señala esta Ley y la Ley que Establece el Sistema Integral de Justicia para Adolescentes del Estado de Sonora; X.- Llevar el control estadístico e informar oportunamente al Registro Estatal Administrativo de Detenciones, de las faltas al Bando de Policía y Gobierno; XI.- Retirar de los lugares señalados en la fracción III de este artículo, a las personas afectadas de sus facultades mentales, así como a los ebrios y personas que se  encuentren bajo los efectos de drogas, cuando alteren el orden o la tranquilidad públicos, canalizándolas a las instituciones correspondientes; XII.- Procurar la",300
0,ley_seguridad_publica, ARTÍCULO 95,parte_04," identificación de menores que deambulen por las calles en la noche, conduciéndoles a sus respectivos domicilios o a los establecimientos de protección, cuando carezcan de quienes ejerzan la patria potestad o tutela; XIII.- Reportar cualquier deficiencia existente en la prestación de los servicios públicos municipales; XIV.- Respetar y proteger los derechos humanos; y XV.- En general, cumplir y hacer cumplir la presente Ley, el Bando de Policía y Gobierno, las circulares y demás disposiciones relativas a la seguridad pública que sean de observancia general en su jurisdicción.",184
0,ley_seguridad_publica, ARTÍCULO 96,parte_01,"El titular del órgano responsable de la administración y organización de la policía preventiva, así como del mantenimiento de la disciplina interior, tendrá el cargo que conforme a las disposiciones de la presente Ley y al reglamento municipal correspondiente se establezca. SECCIÓN SEGUNDA DE LA POLICÍA ESTATAL DE SEGURIDAD PÚBLICA",106
0,ley_seguridad_publica, ARTÍCULO 97,parte_01,"La Policía Estatal de Seguridad Pública dependerá de la Secretaría de Seguridad Pública y en adición a las facultades establecidas en el artículo 77 BIS, tendrá las siguientes atribuciones: I.- Coordinarse con las autoridades municipales para la definición y ejecución de medidas preventivas con el propósito de inhibir los delitos en el territorio que se determine; II.- Llevar a cabo acciones especiales de vigilancia en aquellas zonas geográficas del territorio estatal, que por su índice delictivo así lo requieran; III.- Participar en acciones preventivas en coordinación con otras corporaciones municipales, estatales o federales, brindando el apoyo que sea procedente conforme a las disposiciones jurídicas aplicables; IV.- Practicar detenciones o aseguramientos en los casos de flagrancia, en términos de Ley, y poner de inmediato a disposición de las autoridades competentes a las personas detenidas o los bienes que se hayan",300
0,ley_seguridad_publica, ARTÍCULO 97,parte_02," asegurado o que estén bajo su custodia; V.- Apoyar, cuando así lo soliciten, a las autoridades federales, estatales y municipales, así como a otras instituciones o entidades de carácter público, en el ejercicio de sus funciones;  VI.- Prestar auxilio a la población en casos de emergencias, riesgos, siniestros y desastres; VII.- Auxiliar a las autoridades competentes en la detención de personas o en el aseguramiento de bienes que sean objeto, instrumento o producto de un delito, en aquellos casos en que sea formalmente requerida y proceda legalmente; VIII.- Definir y ejecutar acciones de vigilancia y de inhibición de delitos en las carreteras de jurisdicción estatal, en los bienes destinados a la prestación de servicios públicos concesionados por el Gobierno del Estado, los edificios de dominio público o privado del Gobierno Estatal o que de cualquier modo afecten a",300
0,ley_seguridad_publica, ARTÍCULO 97,parte_03," su patrimonio, así como con respecto a aquellas obras comunitarias cuyo beneficio aprovechen dos o más municipios; IX.- Auxiliar a las autoridades estatales en la vigilancia del cumplimiento de las disposiciones jurídicas y administrativas aplicables a las materias de su competencia; X.- Constituir unidades o grupos especializados de manera permanente o transitoria, cuando por el desarrollo de las actividades económicas y productivas de determinadas zonas geográficas del Estado, lo hagan necesario, así como constituir grupos o unidades especializadas para ofrecer y prestar servicios especiales de vigilancia en lugares específicos, previo pago que realicen los solicitantes de dicho servicio, de conformidad con la normatividad aplicable; XI.- Definir y ejecutar acciones de administración de riesgos en relación con delitos como secuestro, abigeato, robo de mieses, robo de vehículos y otros análogamente graves o de al",300
